fir_id,officer_id,assigned_date,is_lead_officer
FIR-003642,OFF-0093,2021-07-27,True
FIR-003643,OFF-0062,2021-08-18,True
FIR-003644,OFF-0031,2021-08-18,True
FIR-003645,OFF-0155,2021-09-15,True
FIR-003646,OFF-0155,2021-09-30,True
FIR-003647,OFF-0062,2021-10-13,True
FIR-003648,OFF-0031,2021-10-15,True
FIR-003649,OFF-0155,2021-11-18,True
FIR-003650,OFF-0031,2021-11-03,True
FIR-003651,OFF-0093,2021-12-28,True
FIR-003652,OFF-0155,2021-12-23,True
FIR-003653,OFF-0155,2022-01-01,True
FIR-003654,OFF-0155,2022-02-27,True
FIR-003655,OFF-0031,2022-03-26,True
FIR-003656,OFF-0031,2022-04-01,True
FIR-003657,OFF-0155,2022-05-22,True
FIR-003658,OFF-0155,2022-06-21,True
FIR-003659,OFF-0062,2022-07-31,True
FIR-003660,OFF-0031,2022-08-12,True
FIR-003661,OFF-0031,2022-08-12,True
FIR-003662,OFF-0155,2022-09-27,True
FIR-003663,OFF-0155,2022-09-23,True
FIR-003664,OFF-0031,2022-10-09,True
FIR-003665,OFF-0062,2022-10-10,True
FIR-003666,OFF-0062,2022-11-17,True
FIR-003667,OFF-0031,2022-11-29,True
FIR-003668,OFF-0093,2022-12-30,True
FIR-003669,OFF-0155,2022-12-22,True
FIR-003670,OFF-0093,2023-01-25,True
FIR-003671,OFF-0062,2023-02-24,True
FIR-003672,OFF-0155,2023-03-20,True
FIR-003673,OFF-0093,2023-04-19,True
FIR-003674,OFF-0031,2023-05-14,True
FIR-003675,OFF-0031,2023-06-26,True
FIR-003676,OFF-0155,2023-07-18,True
FIR-003677,OFF-0155,2023-08-13,True
FIR-003678,OFF-0093,2023-08-13,True
FIR-003679,OFF-0031,2023-09-05,True
FIR-003680,OFF-0062,2023-09-01,True
FIR-003681,OFF-0155,2023-10-02,True
FIR-003682,OFF-0155,2023-10-02,True
FIR-003683,OFF-0062,2023-11-03,True
FIR-003684,OFF-0062,2023-11-09,True
FIR-003685,OFF-0062,2023-12-13,True
FIR-003686,OFF-0031,2023-12-11,True
FIR-003687,OFF-0155,2024-01-15,True
FIR-003688,OFF-0031,2024-02-12,True
FIR-003689,OFF-0031,2024-03-30,True
FIR-003690,OFF-0062,2024-04-27,True
FIR-003691,OFF-0031,2024-05-21,True
FIR-003692,OFF-0062,2024-06-15,True
FIR-003693,OFF-0031,2024-07-24,True
FIR-003694,OFF-0093,2024-08-16,True
FIR-003695,OFF-0031,2024-08-31,True
FIR-003696,OFF-0155,2024-09-11,True
FIR-003697,OFF-0062,2024-09-17,True
FIR-003698,OFF-0093,2024-10-22,True
FIR-003699,OFF-0155,2024-10-20,True
FIR-003700,OFF-0062,2024-11-17,True
FIR-003701,OFF-0093,2024-11-08,True
FIR-003702,OFF-0031,2024-12-09,True
FIR-003703,OFF-0093,2024-12-14,True
FIR-003704,OFF-0155,2025-01-25,True
FIR-003705,OFF-0031,2025-02-05,True
FIR-003706,OFF-0062,2025-03-08,True
FIR-003707,OFF-0093,2025-04-26,True
FIR-003708,OFF-0155,2025-05-20,True
FIR-003709,OFF-0093,2025-06-22,True
FIR-003710,OFF-0031,2025-07-14,True
FIR-003711,OFF-0155,2025-08-07,True
FIR-003712,OFF-0093,2025-08-03,True
FIR-003713,OFF-0062,2025-09-27,True
FIR-003714,OFF-0093,2025-09-22,True
FIR-003715,OFF-0093,2025-10-13,True
FIR-003716,OFF-0093,2025-10-15,True
FIR-003717,OFF-0031,2025-11-17,True
FIR-003718,OFF-0155,2025-11-08,True
FIR-003719,OFF-0093,2025-12-23,True
FIR-003720,OFF-0155,2025-12-10,True
