fir_id,location_id,exact_address,landmark
FIR-002131,LOC-00597,"Near LOC-00597, Hassan",Circle
FIR-002132,LOC-00608,"Near LOC-00608, Hassan",Bus Stand
FIR-002133,LOC-00614,"Near LOC-00614, Hassan",Market
FIR-002134,LOC-00623,"Near LOC-00623, Hassan",Circle
FIR-002135,LOC-00616,"Near LOC-00616, Hassan",Bus Stand
FIR-002136,LOC-00612,"Near LOC-00612, Hassan",Market
FIR-002137,LOC-00606,"Near LOC-00606, Hassan",Petrol Bunk
FIR-002138,LOC-00602,"Near LOC-00602, Hassan",Temple
FIR-002139,LOC-00604,"Near LOC-00604, Hassan",Circle
FIR-002140,LOC-00607,"Near LOC-00607, Hassan",School
FIR-002141,LOC-00602,"Near LOC-00602, Hassan",School
FIR-002142,LOC-00618,"Near LOC-00618, Hassan",Circle
FIR-002143,LOC-00598,"Near LOC-00598, Hassan",Market
FIR-002144,LOC-00616,"Near LOC-00616, Hassan",School
FIR-002145,LOC-00619,"Near LOC-00619, Hassan",Temple
FIR-002146,LOC-00616,"Near LOC-00616, Hassan",Temple
FIR-002147,LOC-00623,"Near LOC-00623, Hassan",Circle
FIR-002148,LOC-00624,"Near LOC-00624, Hassan",Bus Stand
FIR-002149,LOC-00619,"Near LOC-00619, Hassan",Bus Stand
FIR-002150,LOC-00611,"Near LOC-00611, Hassan",Petrol Bunk
FIR-002151,LOC-00597,"Near LOC-00597, Hassan",Petrol Bunk
FIR-002152,LOC-00610,"Near LOC-00610, Hassan",Petrol Bunk
FIR-002153,LOC-00621,"Near LOC-00621, Hassan",Market
FIR-002154,LOC-00602,"Near LOC-00602, Hassan",Circle
FIR-002155,LOC-00599,"Near LOC-00599, Hassan",Petrol Bunk
FIR-002156,LOC-00616,"Near LOC-00616, Hassan",Petrol Bunk
FIR-002157,LOC-00616,"Near LOC-00616, Hassan",Bus Stand
FIR-002158,LOC-00601,"Near LOC-00601, Hassan",Temple
FIR-002159,LOC-00622,"Near LOC-00622, Hassan",Circle
FIR-002160,LOC-00598,"Near LOC-00598, Hassan",Market
FIR-002161,LOC-00618,"Near LOC-00618, Hassan",Temple
FIR-002162,LOC-00615,"Near LOC-00615, Hassan",Market
FIR-002163,LOC-00609,"Near LOC-00609, Hassan",Temple
FIR-002164,LOC-00622,"Near LOC-00622, Hassan",Circle
FIR-002165,LOC-00621,"Near LOC-00621, Hassan",Temple
FIR-002166,LOC-00619,"Near LOC-00619, Hassan",Market
FIR-002167,LOC-00608,"Near LOC-00608, Hassan",Temple
FIR-002168,LOC-00622,"Near LOC-00622, Hassan",Circle
FIR-002169,LOC-00618,"Near LOC-00618, Hassan",Circle
FIR-002170,LOC-00617,"Near LOC-00617, Hassan",School
FIR-002171,LOC-00622,"Near LOC-00622, Hassan",Market
FIR-002172,LOC-00619,"Near LOC-00619, Hassan",Petrol Bunk
FIR-002173,LOC-00611,"Near LOC-00611, Hassan",Circle
FIR-002174,LOC-00601,"Near LOC-00601, Hassan",School
FIR-002175,LOC-00618,"Near LOC-00618, Hassan",Circle
FIR-002176,LOC-00620,"Near LOC-00620, Hassan",Circle
FIR-002177,LOC-00616,"Near LOC-00616, Hassan",Bus Stand
FIR-002178,LOC-00622,"Near LOC-00622, Hassan",School
FIR-002179,LOC-00614,"Near LOC-00614, Hassan",Circle
FIR-002180,LOC-00613,"Near LOC-00613, Hassan",Petrol Bunk
FIR-002181,LOC-00617,"Near LOC-00617, Hassan",Bus Stand
FIR-002182,LOC-00605,"Near LOC-00605, Hassan",Market
FIR-002183,LOC-00616,"Near LOC-00616, Hassan",Petrol Bunk
FIR-002184,LOC-00605,"Near LOC-00605, Hassan",Temple
FIR-002185,LOC-00600,"Near LOC-00600, Hassan",Circle
FIR-002186,LOC-00630,"Near LOC-00630, Haveri",School
FIR-002187,LOC-00630,"Near LOC-00630, Haveri",Temple
FIR-002188,LOC-00637,"Near LOC-00637, Haveri",Bus Stand
FIR-002189,LOC-00630,"Near LOC-00630, Haveri",Market
FIR-002190,LOC-00639,"Near LOC-00639, Haveri",Circle
FIR-002191,LOC-00627,"Near LOC-00627, Haveri",Temple
FIR-002192,LOC-00639,"Near LOC-00639, Haveri",Bus Stand
FIR-002193,LOC-00651,"Near LOC-00651, Haveri",School
FIR-002194,LOC-00645,"Near LOC-00645, Haveri",Circle
FIR-002195,LOC-00643,"Near LOC-00643, Haveri",Temple
FIR-002196,LOC-00652,"Near LOC-00652, Haveri",Petrol Bunk
FIR-002197,LOC-00634,"Near LOC-00634, Haveri",Bus Stand
FIR-002198,LOC-00650,"Near LOC-00650, Haveri",Petrol Bunk
FIR-002199,LOC-00652,"Near LOC-00652, Haveri",Circle
FIR-002200,LOC-00639,"Near LOC-00639, Haveri",Temple
FIR-002201,LOC-00629,"Near LOC-00629, Haveri",Bus Stand
FIR-002202,LOC-00630,"Near LOC-00630, Haveri",Temple
FIR-002203,LOC-00644,"Near LOC-00644, Haveri",Circle
FIR-002204,LOC-00636,"Near LOC-00636, Haveri",Petrol Bunk
FIR-002205,LOC-00649,"Near LOC-00649, Haveri",Market
FIR-002206,LOC-00634,"Near LOC-00634, Haveri",Circle
FIR-002207,LOC-00626,"Near LOC-00626, Haveri",Temple
FIR-002208,LOC-00628,"Near LOC-00628, Haveri",Bus Stand
FIR-002209,LOC-00639,"Near LOC-00639, Haveri",Temple
FIR-002210,LOC-00639,"Near LOC-00639, Haveri",Circle
FIR-002211,LOC-00639,"Near LOC-00639, Haveri",Temple
FIR-002212,LOC-00652,"Near LOC-00652, Haveri",Temple
FIR-002213,LOC-00652,"Near LOC-00652, Haveri",School
FIR-002214,LOC-00632,"Near LOC-00632, Haveri",Circle
FIR-002215,LOC-00636,"Near LOC-00636, Haveri",Temple
FIR-002216,LOC-00630,"Near LOC-00630, Haveri",Bus Stand
FIR-002217,LOC-00647,"Near LOC-00647, Haveri",Market
FIR-002218,LOC-00652,"Near LOC-00652, Haveri",Bus Stand
FIR-002219,LOC-00633,"Near LOC-00633, Haveri",School
FIR-002220,LOC-00642,"Near LOC-00642, Haveri",Petrol Bunk
FIR-002221,LOC-00636,"Near LOC-00636, Haveri",Bus Stand
FIR-002222,LOC-00642,"Near LOC-00642, Haveri",Circle
FIR-002223,LOC-00632,"Near LOC-00632, Haveri",Circle
FIR-002224,LOC-00635,"Near LOC-00635, Haveri",Circle
FIR-002225,LOC-00642,"Near LOC-00642, Haveri",School
FIR-002226,LOC-00641,"Near LOC-00641, Haveri",Bus Stand
FIR-002227,LOC-00639,"Near LOC-00639, Haveri",Bus Stand
FIR-002228,LOC-00648,"Near LOC-00648, Haveri",Petrol Bunk
FIR-002229,LOC-00631,"Near LOC-00631, Haveri",Circle
FIR-002230,LOC-00636,"Near LOC-00636, Haveri",Temple
FIR-002231,LOC-00630,"Near LOC-00630, Haveri",Petrol Bunk
FIR-002232,LOC-00652,"Near LOC-00652, Haveri",School
FIR-002233,LOC-00635,"Near LOC-00635, Haveri",Market
FIR-002234,LOC-00640,"Near LOC-00640, Haveri",Circle
FIR-002235,LOC-00638,"Near LOC-00638, Haveri",School
FIR-002236,LOC-00642,"Near LOC-00642, Haveri",Market
FIR-002237,LOC-00640,"Near LOC-00640, Haveri",Temple
FIR-002238,LOC-00641,"Near LOC-00641, Haveri",Market
FIR-002239,LOC-00651,"Near LOC-00651, Haveri",Bus Stand
FIR-002240,LOC-00642,"Near LOC-00642, Haveri",Market
FIR-002241,LOC-00647,"Near LOC-00647, Haveri",Bus Stand
FIR-002242,LOC-00633,"Near LOC-00633, Haveri",Temple
FIR-002243,LOC-00635,"Near LOC-00635, Haveri",Petrol Bunk
FIR-002244,LOC-00650,"Near LOC-00650, Haveri",Temple
FIR-002245,LOC-00625,"Near LOC-00625, Haveri",School
FIR-002246,LOC-00642,"Near LOC-00642, Haveri",Temple
FIR-002247,LOC-00638,"Near LOC-00638, Haveri",Market
FIR-002248,LOC-00628,"Near LOC-00628, Haveri",Petrol Bunk
FIR-002249,LOC-00631,"Near LOC-00631, Haveri",Temple
FIR-002250,LOC-00646,"Near LOC-00646, Haveri",Temple
FIR-002251,LOC-00628,"Near LOC-00628, Haveri",Market
FIR-002252,LOC-00629,"Near LOC-00629, Haveri",Petrol Bunk
FIR-002253,LOC-00631,"Near LOC-00631, Haveri",Bus Stand
FIR-002254,LOC-00644,"Near LOC-00644, Haveri",Circle
FIR-002255,LOC-00648,"Near LOC-00648, Haveri",Temple
FIR-002256,LOC-00652,"Near LOC-00652, Haveri",Temple
FIR-002257,LOC-00649,"Near LOC-00649, Haveri",Circle
FIR-002258,LOC-00646,"Near LOC-00646, Haveri",Bus Stand
FIR-002259,LOC-00636,"Near LOC-00636, Haveri",Bus Stand
FIR-002260,LOC-00626,"Near LOC-00626, Haveri",Petrol Bunk
FIR-002261,LOC-00643,"Near LOC-00643, Haveri",Market
FIR-002262,LOC-00639,"Near LOC-00639, Haveri",Circle
FIR-002263,LOC-00625,"Near LOC-00625, Haveri",Market
FIR-002264,LOC-00636,"Near LOC-00636, Haveri",Bus Stand
FIR-002265,LOC-00642,"Near LOC-00642, Haveri",Petrol Bunk
FIR-002266,LOC-00649,"Near LOC-00649, Haveri",Temple
FIR-002267,LOC-00637,"Near LOC-00637, Haveri",Bus Stand
FIR-002268,LOC-00635,"Near LOC-00635, Haveri",School
FIR-002269,LOC-00645,"Near LOC-00645, Haveri",Petrol Bunk
FIR-002270,LOC-00627,"Near LOC-00627, Haveri",School
FIR-002271,LOC-00664,"Near LOC-00664, Kalaburagi",Market
FIR-002272,LOC-00673,"Near LOC-00673, Kalaburagi",Bus Stand
FIR-002273,LOC-00666,"Near LOC-00666, Kalaburagi",Temple
FIR-002274,LOC-00673,"Near LOC-00673, Kalaburagi",Circle
FIR-002275,LOC-00656,"Near LOC-00656, Kalaburagi",Market
FIR-002276,LOC-00663,"Near LOC-00663, Kalaburagi",Petrol Bunk
FIR-002277,LOC-00662,"Near LOC-00662, Kalaburagi",Bus Stand
FIR-002278,LOC-00655,"Near LOC-00655, Kalaburagi",Bus Stand
FIR-002279,LOC-00667,"Near LOC-00667, Kalaburagi",Market
FIR-002280,LOC-00680,"Near LOC-00680, Kalaburagi",Temple
FIR-002281,LOC-00675,"Near LOC-00675, Kalaburagi",Circle
FIR-002282,LOC-00661,"Near LOC-00661, Kalaburagi",Circle
FIR-002283,LOC-00656,"Near LOC-00656, Kalaburagi",Circle
FIR-002284,LOC-00677,"Near LOC-00677, Kalaburagi",Market
FIR-002285,LOC-00657,"Near LOC-00657, Kalaburagi",Market
FIR-002286,LOC-00671,"Near LOC-00671, Kalaburagi",Circle
FIR-002287,LOC-00667,"Near LOC-00667, Kalaburagi",Petrol Bunk
FIR-002288,LOC-00668,"Near LOC-00668, Kalaburagi",Market
FIR-002289,LOC-00668,"Near LOC-00668, Kalaburagi",School
FIR-002290,LOC-00677,"Near LOC-00677, Kalaburagi",Market
FIR-002291,LOC-00668,"Near LOC-00668, Kalaburagi",Bus Stand
FIR-002292,LOC-00665,"Near LOC-00665, Kalaburagi",Temple
FIR-002293,LOC-00658,"Near LOC-00658, Kalaburagi",Circle
FIR-002294,LOC-00676,"Near LOC-00676, Kalaburagi",Temple
FIR-002295,LOC-00676,"Near LOC-00676, Kalaburagi",Circle
FIR-002296,LOC-00667,"Near LOC-00667, Kalaburagi",Temple
FIR-002297,LOC-00657,"Near LOC-00657, Kalaburagi",Circle
FIR-002298,LOC-00674,"Near LOC-00674, Kalaburagi",Temple
FIR-002299,LOC-00678,"Near LOC-00678, Kalaburagi",Circle
FIR-002300,LOC-00667,"Near LOC-00667, Kalaburagi",School
FIR-002301,LOC-00673,"Near LOC-00673, Kalaburagi",Market
FIR-002302,LOC-00678,"Near LOC-00678, Kalaburagi",Petrol Bunk
FIR-002303,LOC-00666,"Near LOC-00666, Kalaburagi",Temple
FIR-002304,LOC-00660,"Near LOC-00660, Kalaburagi",Petrol Bunk
FIR-002305,LOC-00653,"Near LOC-00653, Kalaburagi",School
FIR-002306,LOC-00674,"Near LOC-00674, Kalaburagi",Temple
FIR-002307,LOC-00658,"Near LOC-00658, Kalaburagi",School
FIR-002308,LOC-00662,"Near LOC-00662, Kalaburagi",Temple
FIR-002309,LOC-00659,"Near LOC-00659, Kalaburagi",Circle
FIR-002310,LOC-00654,"Near LOC-00654, Kalaburagi",School
FIR-002311,LOC-00657,"Near LOC-00657, Kalaburagi",Petrol Bunk
FIR-002312,LOC-00677,"Near LOC-00677, Kalaburagi",Circle
FIR-002313,LOC-00668,"Near LOC-00668, Kalaburagi",Market
FIR-002314,LOC-00669,"Near LOC-00669, Kalaburagi",Market
FIR-002315,LOC-00677,"Near LOC-00677, Kalaburagi",Petrol Bunk
FIR-002316,LOC-00680,"Near LOC-00680, Kalaburagi",Market
FIR-002317,LOC-00679,"Near LOC-00679, Kalaburagi",Petrol Bunk
FIR-002318,LOC-00679,"Near LOC-00679, Kalaburagi",Petrol Bunk
FIR-002319,LOC-00669,"Near LOC-00669, Kalaburagi",Temple
FIR-002320,LOC-00669,"Near LOC-00669, Kalaburagi",Market
FIR-002321,LOC-00659,"Near LOC-00659, Kalaburagi",Bus Stand
FIR-002322,LOC-00667,"Near LOC-00667, Kalaburagi",Bus Stand
FIR-002323,LOC-00660,"Near LOC-00660, Kalaburagi",Petrol Bunk
FIR-002324,LOC-00676,"Near LOC-00676, Kalaburagi",Circle
FIR-002325,LOC-00677,"Near LOC-00677, Kalaburagi",Temple
FIR-002326,LOC-00655,"Near LOC-00655, Kalaburagi",Bus Stand
FIR-002327,LOC-00673,"Near LOC-00673, Kalaburagi",Petrol Bunk
FIR-002328,LOC-00656,"Near LOC-00656, Kalaburagi",Petrol Bunk
FIR-002329,LOC-00676,"Near LOC-00676, Kalaburagi",Petrol Bunk
FIR-002330,LOC-00665,"Near LOC-00665, Kalaburagi",Temple
FIR-002331,LOC-00667,"Near LOC-00667, Kalaburagi",School
FIR-002332,LOC-00677,"Near LOC-00677, Kalaburagi",Petrol Bunk
FIR-002333,LOC-00668,"Near LOC-00668, Kalaburagi",School
FIR-002334,LOC-00664,"Near LOC-00664, Kalaburagi",Petrol Bunk
FIR-002335,LOC-00653,"Near LOC-00653, Kalaburagi",Market
FIR-002336,LOC-00654,"Near LOC-00654, Kalaburagi",Petrol Bunk
FIR-002337,LOC-00672,"Near LOC-00672, Kalaburagi",Bus Stand
FIR-002338,LOC-00672,"Near LOC-00672, Kalaburagi",Circle
FIR-002339,LOC-00668,"Near LOC-00668, Kalaburagi",Petrol Bunk
FIR-002340,LOC-00670,"Near LOC-00670, Kalaburagi",Temple
FIR-002341,LOC-00656,"Near LOC-00656, Kalaburagi",School
FIR-002342,LOC-00661,"Near LOC-00661, Kalaburagi",Market
FIR-002343,LOC-00659,"Near LOC-00659, Kalaburagi",Circle
FIR-002344,LOC-00664,"Near LOC-00664, Kalaburagi",Petrol Bunk
FIR-002345,LOC-00670,"Near LOC-00670, Kalaburagi",Market
FIR-002346,LOC-00662,"Near LOC-00662, Kalaburagi",Petrol Bunk
FIR-002347,LOC-00677,"Near LOC-00677, Kalaburagi",School
FIR-002348,LOC-00663,"Near LOC-00663, Kalaburagi",Petrol Bunk
FIR-002349,LOC-00671,"Near LOC-00671, Kalaburagi",Market
FIR-002350,LOC-00653,"Near LOC-00653, Kalaburagi",Bus Stand
FIR-002351,LOC-00677,"Near LOC-00677, Kalaburagi",Circle
FIR-002352,LOC-00656,"Near LOC-00656, Kalaburagi",Bus Stand
FIR-002353,LOC-00675,"Near LOC-00675, Kalaburagi",Petrol Bunk
FIR-002354,LOC-00674,"Near LOC-00674, Kalaburagi",Petrol Bunk
FIR-002355,LOC-00678,"Near LOC-00678, Kalaburagi",Petrol Bunk
FIR-002356,LOC-00700,"Near LOC-00700, Kodagu",School
FIR-002357,LOC-00694,"Near LOC-00694, Kodagu",Temple
FIR-002358,LOC-00692,"Near LOC-00692, Kodagu",Circle
FIR-002359,LOC-00700,"Near LOC-00700, Kodagu",Circle
FIR-002360,LOC-00702,"Near LOC-00702, Kodagu",Petrol Bunk
FIR-002361,LOC-00708,"Near LOC-00708, Kodagu",Circle
FIR-002362,LOC-00684,"Near LOC-00684, Kodagu",Petrol Bunk
FIR-002363,LOC-00690,"Near LOC-00690, Kodagu",Temple
FIR-002364,LOC-00684,"Near LOC-00684, Kodagu",School
FIR-002365,LOC-00694,"Near LOC-00694, Kodagu",Circle
FIR-002366,LOC-00688,"Near LOC-00688, Kodagu",Circle
FIR-002367,LOC-00690,"Near LOC-00690, Kodagu",Circle
FIR-002368,LOC-00705,"Near LOC-00705, Kodagu",Bus Stand
FIR-002369,LOC-00707,"Near LOC-00707, Kodagu",School
FIR-002370,LOC-00706,"Near LOC-00706, Kodagu",Temple
FIR-002371,LOC-00683,"Near LOC-00683, Kodagu",Temple
FIR-002372,LOC-00691,"Near LOC-00691, Kodagu",School
FIR-002373,LOC-00689,"Near LOC-00689, Kodagu",Market
FIR-002374,LOC-00697,"Near LOC-00697, Kodagu",Circle
FIR-002375,LOC-00704,"Near LOC-00704, Kodagu",Temple
FIR-002376,LOC-00706,"Near LOC-00706, Kodagu",Circle
FIR-002377,LOC-00708,"Near LOC-00708, Kodagu",Circle
FIR-002378,LOC-00690,"Near LOC-00690, Kodagu",School
FIR-002379,LOC-00706,"Near LOC-00706, Kodagu",Circle
FIR-002380,LOC-00696,"Near LOC-00696, Kodagu",School
FIR-002381,LOC-00689,"Near LOC-00689, Kodagu",Bus Stand
FIR-002382,LOC-00686,"Near LOC-00686, Kodagu",Market
FIR-002383,LOC-00702,"Near LOC-00702, Kodagu",Market
FIR-002384,LOC-00683,"Near LOC-00683, Kodagu",School
FIR-002385,LOC-00683,"Near LOC-00683, Kodagu",Bus Stand
FIR-002386,LOC-00703,"Near LOC-00703, Kodagu",Petrol Bunk
FIR-002387,LOC-00681,"Near LOC-00681, Kodagu",Circle
FIR-002388,LOC-00693,"Near LOC-00693, Kodagu",Petrol Bunk
FIR-002389,LOC-00708,"Near LOC-00708, Kodagu",School
FIR-002390,LOC-00698,"Near LOC-00698, Kodagu",Temple
FIR-002391,LOC-00690,"Near LOC-00690, Kodagu",Petrol Bunk
FIR-002392,LOC-00681,"Near LOC-00681, Kodagu",School
FIR-002393,LOC-00697,"Near LOC-00697, Kodagu",Temple
FIR-002394,LOC-00684,"Near LOC-00684, Kodagu",Bus Stand
FIR-002395,LOC-00691,"Near LOC-00691, Kodagu",Petrol Bunk
FIR-002396,LOC-00691,"Near LOC-00691, Kodagu",Petrol Bunk
FIR-002397,LOC-00705,"Near LOC-00705, Kodagu",Bus Stand
FIR-002398,LOC-00695,"Near LOC-00695, Kodagu",Circle
FIR-002399,LOC-00687,"Near LOC-00687, Kodagu",Market
FIR-002400,LOC-00694,"Near LOC-00694, Kodagu",Bus Stand
FIR-002401,LOC-00687,"Near LOC-00687, Kodagu",School
FIR-002402,LOC-00702,"Near LOC-00702, Kodagu",Temple
FIR-002403,LOC-00683,"Near LOC-00683, Kodagu",Circle
FIR-002404,LOC-00683,"Near LOC-00683, Kodagu",Market
FIR-002405,LOC-00695,"Near LOC-00695, Kodagu",Bus Stand
FIR-002406,LOC-00698,"Near LOC-00698, Kodagu",Temple
FIR-002407,LOC-00702,"Near LOC-00702, Kodagu",School
FIR-002408,LOC-00703,"Near LOC-00703, Kodagu",Petrol Bunk
FIR-002409,LOC-00691,"Near LOC-00691, Kodagu",Bus Stand
FIR-002410,LOC-00691,"Near LOC-00691, Kodagu",School
FIR-002411,LOC-00691,"Near LOC-00691, Kodagu",Temple
FIR-002412,LOC-00685,"Near LOC-00685, Kodagu",Market
FIR-002413,LOC-00692,"Near LOC-00692, Kodagu",Petrol Bunk
FIR-002414,LOC-00696,"Near LOC-00696, Kodagu",Bus Stand
FIR-002415,LOC-00699,"Near LOC-00699, Kodagu",Circle
FIR-002416,LOC-00699,"Near LOC-00699, Kodagu",School
FIR-002417,LOC-00686,"Near LOC-00686, Kodagu",Temple
FIR-002418,LOC-00682,"Near LOC-00682, Kodagu",Petrol Bunk
FIR-002419,LOC-00703,"Near LOC-00703, Kodagu",Temple
FIR-002420,LOC-00699,"Near LOC-00699, Kodagu",School
FIR-002421,LOC-00701,"Near LOC-00701, Kodagu",School
FIR-002422,LOC-00704,"Near LOC-00704, Kodagu",Market
FIR-002423,LOC-00691,"Near LOC-00691, Kodagu",Petrol Bunk
FIR-002424,LOC-00687,"Near LOC-00687, Kodagu",Market
FIR-002425,LOC-00702,"Near LOC-00702, Kodagu",Bus Stand
FIR-002426,LOC-00707,"Near LOC-00707, Kodagu",Market
FIR-002427,LOC-00707,"Near LOC-00707, Kodagu",Temple
FIR-002428,LOC-00702,"Near LOC-00702, Kodagu",Circle
FIR-002429,LOC-00695,"Near LOC-00695, Kodagu",Temple
FIR-002430,LOC-00688,"Near LOC-00688, Kodagu",Temple
FIR-002431,LOC-00706,"Near LOC-00706, Kodagu",Bus Stand
FIR-002432,LOC-00701,"Near LOC-00701, Kodagu",Circle
FIR-002433,LOC-00693,"Near LOC-00693, Kodagu",School
FIR-002434,LOC-00688,"Near LOC-00688, Kodagu",Market
FIR-002435,LOC-00695,"Near LOC-00695, Kodagu",Circle
FIR-002436,LOC-00683,"Near LOC-00683, Kodagu",Bus Stand
FIR-002437,LOC-00686,"Near LOC-00686, Kodagu",Petrol Bunk
FIR-002438,LOC-00706,"Near LOC-00706, Kodagu",School
FIR-002439,LOC-00682,"Near LOC-00682, Kodagu",Bus Stand
FIR-002440,LOC-00685,"Near LOC-00685, Kodagu",Petrol Bunk
FIR-002441,LOC-00718,"Near LOC-00718, Kolar",Circle
FIR-002442,LOC-00721,"Near LOC-00721, Kolar",Petrol Bunk
FIR-002443,LOC-00716,"Near LOC-00716, Kolar",Circle
FIR-002444,LOC-00735,"Near LOC-00735, Kolar",Circle
FIR-002445,LOC-00709,"Near LOC-00709, Kolar",Bus Stand
FIR-002446,LOC-00726,"Near LOC-00726, Kolar",Bus Stand
FIR-002447,LOC-00732,"Near LOC-00732, Kolar",Bus Stand
FIR-002448,LOC-00722,"Near LOC-00722, Kolar",Market
FIR-002449,LOC-00720,"Near LOC-00720, Kolar",Bus Stand
FIR-002450,LOC-00732,"Near LOC-00732, Kolar",Market
FIR-002451,LOC-00715,"Near LOC-00715, Kolar",School
FIR-002452,LOC-00718,"Near LOC-00718, Kolar",School
FIR-002453,LOC-00732,"Near LOC-00732, Kolar",Market
FIR-002454,LOC-00721,"Near LOC-00721, Kolar",Petrol Bunk
FIR-002455,LOC-00721,"Near LOC-00721, Kolar",Circle
FIR-002456,LOC-00713,"Near LOC-00713, Kolar",Circle
FIR-002457,LOC-00718,"Near LOC-00718, Kolar",Bus Stand
FIR-002458,LOC-00733,"Near LOC-00733, Kolar",Circle
FIR-002459,LOC-00726,"Near LOC-00726, Kolar",School
FIR-002460,LOC-00736,"Near LOC-00736, Kolar",Petrol Bunk
FIR-002461,LOC-00719,"Near LOC-00719, Kolar",Circle
FIR-002462,LOC-00736,"Near LOC-00736, Kolar",Temple
FIR-002463,LOC-00723,"Near LOC-00723, Kolar",Market
FIR-002464,LOC-00732,"Near LOC-00732, Kolar",School
FIR-002465,LOC-00726,"Near LOC-00726, Kolar",Bus Stand
FIR-002466,LOC-00727,"Near LOC-00727, Kolar",Circle
FIR-002467,LOC-00733,"Near LOC-00733, Kolar",School
FIR-002468,LOC-00726,"Near LOC-00726, Kolar",School
FIR-002469,LOC-00722,"Near LOC-00722, Kolar",Circle
FIR-002470,LOC-00726,"Near LOC-00726, Kolar",School
FIR-002471,LOC-00732,"Near LOC-00732, Kolar",Temple
FIR-002472,LOC-00730,"Near LOC-00730, Kolar",School
FIR-002473,LOC-00732,"Near LOC-00732, Kolar",Bus Stand
FIR-002474,LOC-00734,"Near LOC-00734, Kolar",Bus Stand
FIR-002475,LOC-00723,"Near LOC-00723, Kolar",School
FIR-002476,LOC-00725,"Near LOC-00725, Kolar",Circle
FIR-002477,LOC-00711,"Near LOC-00711, Kolar",Petrol Bunk
FIR-002478,LOC-00724,"Near LOC-00724, Kolar",Market
FIR-002479,LOC-00717,"Near LOC-00717, Kolar",Temple
FIR-002480,LOC-00711,"Near LOC-00711, Kolar",Market
FIR-002481,LOC-00732,"Near LOC-00732, Kolar",School
FIR-002482,LOC-00719,"Near LOC-00719, Kolar",Temple
FIR-002483,LOC-00728,"Near LOC-00728, Kolar",School
FIR-002484,LOC-00711,"Near LOC-00711, Kolar",Temple
FIR-002485,LOC-00725,"Near LOC-00725, Kolar",Market
FIR-002486,LOC-00714,"Near LOC-00714, Kolar",Circle
FIR-002487,LOC-00713,"Near LOC-00713, Kolar",Circle
FIR-002488,LOC-00726,"Near LOC-00726, Kolar",Bus Stand
FIR-002489,LOC-00712,"Near LOC-00712, Kolar",Petrol Bunk
FIR-002490,LOC-00711,"Near LOC-00711, Kolar",Market
FIR-002491,LOC-00721,"Near LOC-00721, Kolar",Bus Stand
FIR-002492,LOC-00720,"Near LOC-00720, Kolar",Circle
FIR-002493,LOC-00732,"Near LOC-00732, Kolar",Market
FIR-002494,LOC-00721,"Near LOC-00721, Kolar",Bus Stand
FIR-002495,LOC-00712,"Near LOC-00712, Kolar",Circle
FIR-002496,LOC-00711,"Near LOC-00711, Kolar",Bus Stand
FIR-002497,LOC-00727,"Near LOC-00727, Kolar",Bus Stand
FIR-002498,LOC-00731,"Near LOC-00731, Kolar",Circle
FIR-002499,LOC-00729,"Near LOC-00729, Kolar",School
FIR-002500,LOC-00710,"Near LOC-00710, Kolar",Bus Stand
FIR-002501,LOC-00725,"Near LOC-00725, Kolar",Circle
FIR-002502,LOC-00726,"Near LOC-00726, Kolar",Petrol Bunk
FIR-002503,LOC-00728,"Near LOC-00728, Kolar",Market
FIR-002504,LOC-00714,"Near LOC-00714, Kolar",Market
FIR-002505,LOC-00725,"Near LOC-00725, Kolar",Bus Stand
FIR-002506,LOC-00716,"Near LOC-00716, Kolar",Temple
FIR-002507,LOC-00729,"Near LOC-00729, Kolar",Market
FIR-002508,LOC-00710,"Near LOC-00710, Kolar",Petrol Bunk
FIR-002509,LOC-00721,"Near LOC-00721, Kolar",Bus Stand
FIR-002510,LOC-00718,"Near LOC-00718, Kolar",Bus Stand
FIR-002511,LOC-00731,"Near LOC-00731, Kolar",School
FIR-002512,LOC-00735,"Near LOC-00735, Kolar",Temple
FIR-002513,LOC-00718,"Near LOC-00718, Kolar",Bus Stand
FIR-002514,LOC-00725,"Near LOC-00725, Kolar",Circle
FIR-002515,LOC-00724,"Near LOC-00724, Kolar",School
FIR-002516,LOC-00711,"Near LOC-00711, Kolar",School
FIR-002517,LOC-00734,"Near LOC-00734, Kolar",Circle
FIR-002518,LOC-00725,"Near LOC-00725, Kolar",Circle
FIR-002519,LOC-00721,"Near LOC-00721, Kolar",Temple
FIR-002520,LOC-00730,"Near LOC-00730, Kolar",Market
FIR-002521,LOC-00726,"Near LOC-00726, Kolar",Bus Stand
FIR-002522,LOC-00711,"Near LOC-00711, Kolar",Petrol Bunk
FIR-002523,LOC-00711,"Near LOC-00711, Kolar",School
FIR-002524,LOC-00725,"Near LOC-00725, Kolar",Bus Stand
FIR-002525,LOC-00718,"Near LOC-00718, Kolar",Temple
FIR-002526,LOC-00750,"Near LOC-00750, Koppal",Market
FIR-002527,LOC-00761,"Near LOC-00761, Koppal",Petrol Bunk
FIR-002528,LOC-00745,"Near LOC-00745, Koppal",Circle
FIR-002529,LOC-00762,"Near LOC-00762, Koppal",Market
FIR-002530,LOC-00751,"Near LOC-00751, Koppal",Bus Stand
