accused_id,fir_id,role_in_case,date_added,warrant_status
ACC-03298,FIR-002341,primary,2025-03-04,NONE
ACC-01707,FIR-002342,primary,2025-04-03,NONE
ACC-04265,FIR-002342,secondary,2025-04-03,NONE
ACC-04207,FIR-002343,primary,2025-05-15,ISSUED
ACC-01882,FIR-002343,suspect,2025-05-15,ISSUED
ACC-03153,FIR-002344,primary,2025-06-26,NONE
ACC-04374,FIR-002344,suspect,2025-06-26,NONE
ACC-03111,FIR-002345,primary,2025-07-15,NONE
ACC-02827,FIR-002346,primary,2025-08-09,NONE
ACC-03674,FIR-002347,primary,2025-08-17,NONE
ACC-00025,FIR-002348,primary,2025-09-27,NONE
ACC-02423,FIR-002349,primary,2025-09-04,NONE
ACC-01869,FIR-002349,suspect,2025-09-04,ISSUED
ACC-03566,FIR-002349,suspect,2025-09-04,NONE
ACC-02763,FIR-002350,primary,2025-10-20,ISSUED
ACC-02675,FIR-002350,secondary,2025-10-20,NONE
ACC-04013,FIR-002351,primary,2025-10-18,ISSUED
ACC-00031,FIR-002351,suspect,2025-10-18,NONE
ACC-00696,FIR-002352,primary,2025-11-26,ISSUED
ACC-02764,FIR-002353,primary,2025-11-10,ISSUED
ACC-01322,FIR-002354,primary,2025-12-17,ISSUED
ACC-02403,FIR-002355,primary,2025-12-19,EXECUTED
ACC-00712,FIR-002356,primary,2021-01-15,NONE
ACC-03580,FIR-002357,primary,2021-02-11,NONE
ACC-01807,FIR-002358,primary,2021-03-24,NONE
ACC-02891,FIR-002358,suspect,2021-03-24,PENDING
ACC-01369,FIR-002359,primary,2021-04-24,NONE
ACC-03233,FIR-002360,primary,2021-05-09,NONE
ACC-02891,FIR-002360,suspect,2021-05-09,NONE
ACC-01072,FIR-002361,primary,2021-06-12,ISSUED
ACC-02602,FIR-002361,suspect,2021-06-12,NONE
ACC-03042,FIR-002361,suspect,2021-06-12,NONE
ACC-02612,FIR-002362,primary,2021-07-07,NONE
ACC-00489,FIR-002363,primary,2021-08-05,NONE
ACC-04123,FIR-002364,primary,2021-08-21,NONE
ACC-00181,FIR-002364,suspect,2021-08-21,NONE
ACC-03867,FIR-002365,primary,2021-09-23,NONE
ACC-02215,FIR-002366,primary,2021-09-11,NONE
ACC-01495,FIR-002367,primary,2021-10-27,ISSUED
ACC-01622,FIR-002368,primary,2021-10-12,NONE
ACC-04233,FIR-002369,primary,2021-11-03,NONE
ACC-04333,FIR-002370,primary,2021-11-20,NONE
ACC-04340,FIR-002370,secondary,2021-11-20,NONE
ACC-02226,FIR-002371,primary,2021-12-08,NONE
ACC-00365,FIR-002371,secondary,2021-12-08,NONE
ACC-02494,FIR-002372,primary,2021-12-20,NONE
ACC-00044,FIR-002372,secondary,2021-12-20,NONE
ACC-03023,FIR-002373,primary,2022-01-06,NONE
ACC-01679,FIR-002374,primary,2022-02-19,NONE
ACC-00615,FIR-002375,primary,2022-03-23,NONE
ACC-00831,FIR-002376,primary,2022-04-06,NONE
ACC-00595,FIR-002377,primary,2022-05-22,NONE
ACC-02922,FIR-002378,primary,2022-06-03,NONE
ACC-04089,FIR-002378,suspect,2022-06-03,NONE
ACC-00744,FIR-002379,primary,2022-07-23,NONE
ACC-03633,FIR-002380,primary,2022-08-04,NONE
ACC-02957,FIR-002381,primary,2022-08-05,PENDING
ACC-01697,FIR-002382,primary,2022-09-25,PENDING
ACC-04185,FIR-002383,primary,2022-09-09,PENDING
ACC-02581,FIR-002384,primary,2022-10-18,ISSUED
ACC-02742,FIR-002384,suspect,2022-10-18,NONE
ACC-02323,FIR-002385,primary,2022-10-10,NONE
ACC-03882,FIR-002386,primary,2022-11-04,NONE
ACC-03948,FIR-002386,secondary,2022-11-04,NONE
ACC-03329,FIR-002387,primary,2022-11-03,EXECUTED
ACC-04131,FIR-002388,primary,2022-12-16,NONE
ACC-03631,FIR-002389,primary,2022-12-23,PENDING
ACC-01897,FIR-002390,primary,2023-01-08,ISSUED
ACC-02591,FIR-002391,primary,2023-02-13,NONE
ACC-02281,FIR-002392,primary,2023-03-02,NONE
ACC-02255,FIR-002393,primary,2023-04-11,EXECUTED
ACC-02527,FIR-002393,suspect,2023-04-11,ISSUED
ACC-04010,FIR-002394,primary,2023-05-22,ISSUED
ACC-00365,FIR-002394,secondary,2023-05-22,ISSUED
ACC-02975,FIR-002394,suspect,2023-05-22,EXECUTED
ACC-03269,FIR-002395,primary,2023-06-12,ISSUED
ACC-03460,FIR-002396,primary,2023-07-21,NONE
ACC-03142,FIR-002397,primary,2023-08-23,EXECUTED
ACC-01444,FIR-002398,primary,2023-08-01,NONE
ACC-02461,FIR-002398,secondary,2023-08-01,NONE
ACC-01674,FIR-002399,primary,2023-09-18,NONE
ACC-02881,FIR-002399,suspect,2023-09-18,NONE
ACC-01276,FIR-002399,suspect,2023-09-18,NONE
ACC-00146,FIR-002400,primary,2023-09-23,NONE
ACC-03518,FIR-002401,primary,2023-10-24,NONE
ACC-01343,FIR-002401,secondary,2023-10-24,NONE
ACC-01458,FIR-002402,primary,2023-10-01,PENDING
ACC-04439,FIR-002403,primary,2023-11-07,NONE
ACC-04340,FIR-002403,suspect,2023-11-07,NONE
ACC-02170,FIR-002404,primary,2023-11-16,NONE
ACC-00180,FIR-002405,primary,2023-12-16,ISSUED
ACC-02582,FIR-002406,primary,2023-12-29,NONE
ACC-02419,FIR-002407,primary,2024-01-04,NONE
ACC-02343,FIR-002408,primary,2024-02-25,NONE
ACC-02759,FIR-002408,suspect,2024-02-25,NONE
ACC-03535,FIR-002409,primary,2024-03-01,NONE
ACC-01833,FIR-002410,primary,2024-04-03,ISSUED
ACC-02646,FIR-002411,primary,2024-05-29,NONE
ACC-02865,FIR-002412,primary,2024-06-29,NONE
ACC-01025,FIR-002413,primary,2024-07-26,ISSUED
ACC-00978,FIR-002414,primary,2024-08-25,NONE
ACC-01754,FIR-002415,primary,2024-08-04,NONE
ACC-01874,FIR-002415,suspect,2024-08-04,NONE
ACC-02484,FIR-002416,primary,2024-09-10,NONE
ACC-00044,FIR-002416,suspect,2024-09-10,NONE
ACC-00981,FIR-002417,primary,2024-09-18,NONE
ACC-04027,FIR-002418,primary,2024-10-08,NONE
ACC-01166,FIR-002418,suspect,2024-10-08,NONE
ACC-02076,FIR-002419,primary,2024-10-13,NONE
ACC-03283,FIR-002420,primary,2024-11-09,NONE
ACC-01500,FIR-002421,primary,2024-11-21,ISSUED
ACC-04215,FIR-002422,primary,2024-12-26,NONE
ACC-01691,FIR-002423,primary,2024-12-25,NONE
ACC-03380,FIR-002424,primary,2025-01-30,NONE
ACC-02106,FIR-002425,primary,2025-02-16,NONE
ACC-02881,FIR-002425,secondary,2025-02-16,NONE
ACC-03207,FIR-002426,primary,2025-03-12,NONE
ACC-04119,FIR-002427,primary,2025-04-12,NONE
ACC-03743,FIR-002427,suspect,2025-04-12,NONE
ACC-01744,FIR-002428,primary,2025-05-28,NONE
ACC-02118,FIR-002429,primary,2025-06-09,NONE
ACC-02254,FIR-002429,suspect,2025-06-09,NONE
ACC-01282,FIR-002429,suspect,2025-06-09,NONE
ACC-03430,FIR-002430,primary,2025-07-30,NONE
ACC-01343,FIR-002430,secondary,2025-07-30,NONE
ACC-01354,FIR-002431,primary,2025-08-18,NONE
ACC-02542,FIR-002431,suspect,2025-08-18,NONE
ACC-03454,FIR-002432,primary,2025-08-28,NONE
ACC-03866,FIR-002432,secondary,2025-08-28,ISSUED
ACC-00173,FIR-002433,primary,2025-09-25,NONE
ACC-01742,FIR-002434,primary,2025-09-22,ISSUED
ACC-03858,FIR-002435,primary,2025-10-26,EXECUTED
ACC-03583,FIR-002435,suspect,2025-10-26,PENDING
ACC-01474,FIR-002436,primary,2025-10-29,NONE
ACC-01890,FIR-002436,secondary,2025-10-29,NONE
ACC-00354,FIR-002437,primary,2025-11-08,NONE
ACC-02382,FIR-002438,primary,2025-11-30,EXECUTED
ACC-04089,FIR-002438,suspect,2025-11-30,NONE
ACC-03970,FIR-002439,primary,2025-12-08,NONE
ACC-03007,FIR-002440,primary,2025-12-16,ISSUED
ACC-02975,FIR-002440,suspect,2025-12-16,NONE
ACC-04211,FIR-002441,primary,2021-01-03,NONE
ACC-02214,FIR-002441,secondary,2021-01-03,NONE
ACC-00940,FIR-002442,primary,2021-02-22,NONE
ACC-02877,FIR-002443,primary,2021-03-02,NONE
ACC-01157,FIR-002443,suspect,2021-03-02,NONE
ACC-03313,FIR-002443,suspect,2021-03-02,NONE
ACC-02050,FIR-002444,primary,2021-04-10,NONE
ACC-02955,FIR-002445,primary,2021-05-09,NONE
ACC-03447,FIR-002446,primary,2021-06-08,NONE
ACC-03135,FIR-002446,suspect,2021-06-08,NONE
ACC-01384,FIR-002447,primary,2021-07-15,PENDING
ACC-00423,FIR-002448,primary,2021-08-09,NONE
ACC-01710,FIR-002448,secondary,2021-08-09,NONE
ACC-04334,FIR-002448,secondary,2021-08-09,NONE
ACC-03549,FIR-002449,primary,2021-08-21,NONE
ACC-01336,FIR-002450,primary,2021-09-15,NONE
ACC-01471,FIR-002451,primary,2021-09-21,NONE
ACC-01880,FIR-002452,primary,2021-10-10,PENDING
ACC-03121,FIR-002453,primary,2021-10-03,NONE
ACC-03344,FIR-002453,suspect,2021-10-03,EXECUTED
ACC-02810,FIR-002454,primary,2021-11-17,NONE
ACC-02804,FIR-002455,primary,2021-11-30,NONE
ACC-02093,FIR-002456,primary,2021-12-23,NONE
ACC-00587,FIR-002457,primary,2021-12-06,NONE
ACC-00171,FIR-002457,secondary,2021-12-06,NONE
ACC-03135,FIR-002457,suspect,2021-12-06,PENDING
ACC-00444,FIR-002458,primary,2022-01-03,NONE
ACC-02220,FIR-002459,primary,2022-02-21,NONE
ACC-00443,FIR-002460,primary,2022-03-09,NONE
ACC-00479,FIR-002460,suspect,2022-03-09,NONE
ACC-03100,FIR-002461,primary,2022-04-05,EXECUTED
ACC-03869,FIR-002462,primary,2022-05-14,NONE
ACC-04361,FIR-002463,primary,2022-06-13,NONE
ACC-01161,FIR-002464,primary,2022-07-16,ISSUED
ACC-02833,FIR-002465,primary,2022-08-09,NONE
ACC-00063,FIR-002466,primary,2022-08-29,NONE
ACC-00062,FIR-002467,primary,2022-09-03,NONE
ACC-01806,FIR-002467,secondary,2022-09-03,NONE
ACC-02766,FIR-002467,secondary,2022-09-03,NONE
ACC-00418,FIR-002468,primary,2022-09-27,PENDING
ACC-03724,FIR-002468,secondary,2022-09-27,NONE
ACC-00728,FIR-002469,primary,2022-10-21,NONE
ACC-01801,FIR-002470,primary,2022-10-28,PENDING
ACC-00345,FIR-002471,primary,2022-11-30,NONE
ACC-02011,FIR-002472,primary,2022-11-29,NONE
ACC-01817,FIR-002473,primary,2022-12-14,NONE
ACC-04294,FIR-002474,primary,2022-12-27,NONE
ACC-01157,FIR-002474,secondary,2022-12-27,ISSUED
ACC-01118,FIR-002475,primary,2023-01-03,EXECUTED
ACC-04457,FIR-002476,primary,2023-02-28,NONE
ACC-02994,FIR-002476,secondary,2023-02-28,ISSUED
ACC-01109,FIR-002477,primary,2023-03-29,ISSUED
ACC-03663,FIR-002477,secondary,2023-03-29,NONE
ACC-01840,FIR-002478,primary,2023-04-10,ISSUED
ACC-02468,FIR-002479,primary,2023-05-11,NONE
ACC-01741,FIR-002480,primary,2023-06-26,ISSUED
ACC-00171,FIR-002480,suspect,2023-06-26,PENDING
ACC-02271,FIR-002481,primary,2023-07-13,EXECUTED
ACC-03313,FIR-002481,suspect,2023-07-13,NONE
ACC-01594,FIR-002482,primary,2023-08-07,NONE
ACC-02823,FIR-002482,suspect,2023-08-07,PENDING
ACC-04412,FIR-002483,primary,2023-08-15,NONE
ACC-01958,FIR-002484,primary,2023-09-05,ISSUED
ACC-00109,FIR-002484,secondary,2023-09-05,NONE
ACC-00775,FIR-002484,secondary,2023-09-05,NONE
ACC-03293,FIR-002485,primary,2023-09-13,NONE
ACC-04372,FIR-002485,secondary,2023-09-13,NONE
ACC-03410,FIR-002486,primary,2023-10-09,ISSUED
ACC-02685,FIR-002487,primary,2023-10-16,NONE
ACC-04430,FIR-002488,primary,2023-11-10,NONE
ACC-04252,FIR-002488,suspect,2023-11-10,ISSUED
ACC-02888,FIR-002489,primary,2023-11-29,NONE
ACC-02979,FIR-002490,primary,2023-12-07,ISSUED
ACC-02543,FIR-002491,primary,2023-12-14,ISSUED
ACC-04003,FIR-002492,primary,2024-01-18,NONE
ACC-02792,FIR-002493,primary,2024-02-12,ISSUED
ACC-02914,FIR-002494,primary,2024-03-31,ISSUED
ACC-01886,FIR-002495,primary,2024-04-03,NONE
ACC-00804,FIR-002496,primary,2024-05-07,NONE
ACC-02986,FIR-002497,primary,2024-06-20,NONE
ACC-03988,FIR-002498,primary,2024-07-08,NONE
ACC-03031,FIR-002498,suspect,2024-07-08,NONE
ACC-00277,FIR-002499,primary,2024-08-28,NONE
ACC-00544,FIR-002500,primary,2024-08-09,NONE
ACC-00494,FIR-002501,primary,2024-09-29,NONE
ACC-01710,FIR-002501,suspect,2024-09-29,ISSUED
ACC-03857,FIR-002502,primary,2024-09-22,ISSUED
ACC-04287,FIR-002503,primary,2024-10-01,NONE
ACC-03344,FIR-002503,suspect,2024-10-01,NONE
ACC-04334,FIR-002503,suspect,2024-10-01,NONE
ACC-01300,FIR-002504,primary,2024-10-19,NONE
ACC-03724,FIR-002504,secondary,2024-10-19,ISSUED
ACC-01813,FIR-002505,primary,2024-11-13,NONE
ACC-00563,FIR-002506,primary,2024-11-24,NONE
ACC-03785,FIR-002507,primary,2024-12-01,NONE
ACC-01902,FIR-002508,primary,2024-12-07,NONE
ACC-00120,FIR-002508,suspect,2024-12-07,ISSUED
ACC-00285,FIR-002509,primary,2025-01-10,NONE
ACC-01400,FIR-002510,primary,2025-02-08,ISSUED
ACC-02843,FIR-002511,primary,2025-03-21,NONE
ACC-00120,FIR-002511,suspect,2025-03-21,NONE
ACC-02626,FIR-002512,primary,2025-04-07,NONE
ACC-03151,FIR-002513,primary,2025-05-20,NONE
ACC-03854,FIR-002513,secondary,2025-05-20,NONE
ACC-01923,FIR-002514,primary,2025-06-27,NONE
ACC-00091,FIR-002515,primary,2025-07-16,NONE
ACC-01857,FIR-002515,secondary,2025-07-16,NONE
ACC-03836,FIR-002516,primary,2025-08-24,NONE
ACC-00296,FIR-002517,primary,2025-08-21,NONE
ACC-02524,FIR-002517,secondary,2025-08-21,NONE
ACC-02589,FIR-002518,primary,2025-09-05,ISSUED
ACC-00668,FIR-002519,primary,2025-09-09,ISSUED
ACC-01599,FIR-002520,primary,2025-10-04,EXECUTED
ACC-02083,FIR-002521,primary,2025-10-10,NONE
ACC-00490,FIR-002522,primary,2025-11-09,NONE
ACC-04124,FIR-002523,primary,2025-11-03,NONE
ACC-01378,FIR-002524,primary,2025-12-20,NONE
ACC-00109,FIR-002524,secondary,2025-12-20,NONE
ACC-01687,FIR-002525,primary,2025-12-23,NONE
ACC-01671,FIR-002526,primary,2021-01-15,NONE
ACC-02357,FIR-002527,primary,2021-02-04,NONE
ACC-02156,FIR-002528,primary,2021-03-04,PENDING
ACC-02605,FIR-002529,primary,2021-04-11,NONE
ACC-04191,FIR-002530,primary,2021-05-03,PENDING
ACC-04377,FIR-002530,suspect,2021-05-03,NONE
ACC-02775,FIR-002531,primary,2021-06-15,PENDING
ACC-00690,FIR-002531,secondary,2021-06-15,NONE
ACC-03319,FIR-002532,primary,2021-07-29,NONE
ACC-02001,FIR-002532,secondary,2021-07-29,NONE
ACC-04115,FIR-002533,primary,2021-08-01,NONE
ACC-00695,FIR-002533,suspect,2021-08-01,NONE
ACC-00924,FIR-002534,primary,2021-08-25,ISSUED
ACC-04114,FIR-002534,secondary,2021-08-25,NONE
ACC-02235,FIR-002535,primary,2021-09-29,NONE
ACC-01786,FIR-002536,primary,2021-09-17,NONE
ACC-00265,FIR-002536,secondary,2021-09-17,ISSUED
ACC-02100,FIR-002536,secondary,2021-09-17,ISSUED
ACC-03849,FIR-002537,primary,2021-10-23,NONE
ACC-04035,FIR-002538,primary,2021-10-22,NONE
ACC-04400,FIR-002539,primary,2021-11-09,NONE
ACC-00791,FIR-002539,suspect,2021-11-09,NONE
ACC-03360,FIR-002540,primary,2021-11-05,NONE
ACC-02818,FIR-002540,secondary,2021-11-05,EXECUTED
ACC-02655,FIR-002541,primary,2021-12-20,NONE
ACC-04239,FIR-002541,secondary,2021-12-20,NONE
ACC-02950,FIR-002542,primary,2021-12-06,ISSUED
ACC-00077,FIR-002543,primary,2022-01-05,NONE
ACC-00219,FIR-002544,primary,2022-02-23,PENDING
ACC-01961,FIR-002545,primary,2022-03-12,PENDING
ACC-01204,FIR-002546,primary,2022-04-19,NONE
ACC-00222,FIR-002546,suspect,2022-04-19,NONE
ACC-02688,FIR-002547,primary,2022-05-22,EXECUTED
ACC-01287,FIR-002547,suspect,2022-05-22,NONE
ACC-04170,FIR-002548,primary,2022-06-17,NONE
ACC-00760,FIR-002548,secondary,2022-06-17,ISSUED
ACC-00822,FIR-002548,secondary,2022-06-17,PENDING
ACC-03802,FIR-002549,primary,2022-07-04,NONE
ACC-02110,FIR-002550,primary,2022-08-30,NONE
ACC-01212,FIR-002551,primary,2022-08-26,NONE
ACC-02676,FIR-002552,primary,2022-09-30,NONE
ACC-03792,FIR-002553,primary,2022-09-23,ISSUED
ACC-03711,FIR-002554,primary,2022-10-01,NONE
ACC-01648,FIR-002555,primary,2022-10-24,NONE
ACC-01010,FIR-002556,primary,2022-11-06,PENDING
ACC-02164,FIR-002556,secondary,2022-11-06,NONE
ACC-02183,FIR-002557,primary,2022-11-19,NONE
ACC-01229,FIR-002558,primary,2022-12-21,NONE
ACC-00743,FIR-002558,secondary,2022-12-21,NONE
ACC-02066,FIR-002559,primary,2022-12-24,NONE
ACC-02178,FIR-002559,secondary,2022-12-24,NONE
ACC-02795,FIR-002560,primary,2023-01-21,NONE
ACC-00619,FIR-002561,primary,2023-02-14,NONE
ACC-04180,FIR-002562,primary,2023-03-14,NONE
ACC-02628,FIR-002563,primary,2023-04-02,NONE
ACC-02035,FIR-002564,primary,2023-05-07,PENDING
ACC-03442,FIR-002564,secondary,2023-05-07,ISSUED
ACC-04114,FIR-002564,suspect,2023-05-07,ISSUED
ACC-01932,FIR-002565,primary,2023-06-22,NONE
ACC-02243,FIR-002565,suspect,2023-06-22,EXECUTED
ACC-01911,FIR-002566,primary,2023-07-06,NONE
ACC-04239,FIR-002566,suspect,2023-07-06,NONE
ACC-03373,FIR-002567,primary,2023-08-02,NONE
ACC-03239,FIR-002568,primary,2023-08-28,NONE
ACC-02467,FIR-002569,primary,2023-09-03,NONE
ACC-04379,FIR-002569,suspect,2023-09-03,EXECUTED
ACC-00067,FIR-002570,primary,2023-09-24,NONE
ACC-02387,FIR-002571,primary,2023-10-19,PENDING
ACC-00967,FIR-002572,primary,2023-10-31,NONE
ACC-01064,FIR-002572,suspect,2023-10-31,NONE
ACC-03442,FIR-002572,suspect,2023-10-31,NONE
ACC-03158,FIR-002573,primary,2023-11-02,NONE
ACC-01930,FIR-002574,primary,2023-11-30,ISSUED
ACC-02674,FIR-002575,primary,2023-12-03,NONE
ACC-00013,FIR-002576,primary,2023-12-04,NONE
ACC-02476,FIR-002576,suspect,2023-12-04,NONE
ACC-00715,FIR-002577,primary,2024-01-01,NONE
ACC-02565,FIR-002577,suspect,2024-01-01,NONE
ACC-03307,FIR-002578,primary,2024-02-23,NONE
ACC-02141,FIR-002579,primary,2024-03-30,PENDING
ACC-00024,FIR-002580,primary,2024-04-10,NONE
ACC-03569,FIR-002581,primary,2024-05-25,NONE
ACC-03054,FIR-002581,secondary,2024-05-25,NONE
ACC-03687,FIR-002582,primary,2024-06-25,NONE
ACC-02243,FIR-002582,secondary,2024-06-25,NONE
ACC-00248,FIR-002582,suspect,2024-06-25,NONE
ACC-02345,FIR-002583,primary,2024-07-09,NONE
ACC-01453,FIR-002583,secondary,2024-07-09,NONE
ACC-02148,FIR-002583,secondary,2024-07-09,NONE
ACC-00249,FIR-002584,primary,2024-08-19,NONE
ACC-03636,FIR-002584,secondary,2024-08-19,NONE
ACC-01861,FIR-002584,suspect,2024-08-19,ISSUED
ACC-01668,FIR-002585,primary,2024-08-03,PENDING
ACC-01299,FIR-002586,primary,2024-09-10,NONE
ACC-03797,FIR-002587,primary,2024-09-23,NONE
ACC-03927,FIR-002588,primary,2024-10-14,EXECUTED
ACC-02565,FIR-002588,suspect,2024-10-14,NONE
ACC-02576,FIR-002588,suspect,2024-10-14,ISSUED
ACC-00114,FIR-002589,primary,2024-10-30,NONE
ACC-02558,FIR-002590,primary,2024-11-21,PENDING
ACC-00503,FIR-002591,primary,2024-11-10,NONE
ACC-00695,FIR-002591,suspect,2024-11-10,NONE
ACC-03636,FIR-002591,suspect,2024-11-10,NONE
ACC-02319,FIR-002592,primary,2024-12-01,NONE
ACC-02369,FIR-002593,primary,2024-12-11,ISSUED
ACC-00128,FIR-002594,primary,2025-01-01,NONE
ACC-00222,FIR-002594,suspect,2025-01-01,NONE
ACC-01214,FIR-002595,primary,2025-02-15,ISSUED
ACC-01287,FIR-002595,secondary,2025-02-15,ISSUED
ACC-01066,FIR-002596,primary,2025-03-03,NONE
ACC-01228,FIR-002597,primary,2025-04-01,EXECUTED
ACC-04081,FIR-002597,suspect,2025-04-01,NONE
ACC-02438,FIR-002598,primary,2025-05-02,NONE
ACC-03746,FIR-002599,primary,2025-06-21,NONE
ACC-02515,FIR-002600,primary,2025-07-11,NONE
ACC-01064,FIR-002600,secondary,2025-07-11,NONE
ACC-01724,FIR-002601,primary,2025-08-21,ISSUED
ACC-00891,FIR-002602,primary,2025-08-07,NONE
ACC-01808,FIR-002602,suspect,2025-08-07,NONE
ACC-00263,FIR-002603,primary,2025-09-05,NONE
ACC-02753,FIR-002604,primary,2025-09-23,NONE
ACC-02326,FIR-002605,primary,2025-10-23,NONE
ACC-02018,FIR-002606,primary,2025-10-06,ISSUED
ACC-04390,FIR-002607,primary,2025-11-26,ISSUED
ACC-04135,FIR-002607,suspect,2025-11-26,PENDING
ACC-03534,FIR-002608,primary,2025-11-05,NONE
ACC-00723,FIR-002608,secondary,2025-11-05,NONE
ACC-01071,FIR-002608,suspect,2025-11-05,PENDING
ACC-00433,FIR-002609,primary,2025-12-02,NONE
ACC-03591,FIR-002609,secondary,2025-12-02,ISSUED
ACC-01875,FIR-002610,primary,2025-12-29,NONE
ACC-04377,FIR-002610,suspect,2025-12-29,NONE
ACC-00955,FIR-002611,primary,2021-01-11,EXECUTED
ACC-01990,FIR-002612,primary,2021-02-19,NONE
ACC-02048,FIR-002613,primary,2021-03-03,NONE
ACC-02360,FIR-002614,primary,2021-04-16,NONE
ACC-03286,FIR-002615,primary,2021-05-15,NONE
ACC-04039,FIR-002615,suspect,2021-05-15,NONE
ACC-00529,FIR-002616,primary,2021-06-01,NONE
ACC-02919,FIR-002617,primary,2021-07-26,NONE
ACC-00934,FIR-002618,primary,2021-08-22,PENDING
ACC-04356,FIR-002619,primary,2021-08-25,NONE
ACC-03768,FIR-002620,primary,2021-09-21,EXECUTED
ACC-01242,FIR-002620,suspect,2021-09-21,ISSUED
ACC-03473,FIR-002620,secondary,2021-09-21,NONE
ACC-02835,FIR-002621,primary,2021-09-29,NONE
ACC-03318,FIR-002622,primary,2021-10-04,NONE
ACC-02904,FIR-002623,primary,2021-10-03,NONE
ACC-00581,FIR-002624,primary,2021-11-14,NONE
ACC-04323,FIR-002625,primary,2021-11-25,NONE
ACC-00878,FIR-002626,primary,2021-12-21,NONE
ACC-01037,FIR-002626,suspect,2021-12-21,NONE
ACC-02946,FIR-002627,primary,2021-12-19,NONE
ACC-04318,FIR-002628,primary,2022-01-12,ISSUED
ACC-03484,FIR-002628,suspect,2022-01-12,EXECUTED
ACC-03450,FIR-002629,primary,2022-02-19,NONE
ACC-02796,FIR-002630,primary,2022-03-11,ISSUED
ACC-01165,FIR-002631,primary,2022-04-21,ISSUED
ACC-03930,FIR-002631,secondary,2022-04-21,NONE
ACC-00163,FIR-002632,primary,2022-05-26,NONE
ACC-01962,FIR-002633,primary,2022-06-30,NONE
ACC-02198,FIR-002634,primary,2022-07-03,NONE
ACC-03701,FIR-002634,suspect,2022-07-03,NONE
ACC-00100,FIR-002635,primary,2022-08-18,ISSUED
ACC-04171,FIR-002636,primary,2022-08-26,NONE
ACC-04039,FIR-002636,secondary,2022-08-26,NONE
ACC-01145,FIR-002637,primary,2022-09-05,NONE
ACC-01472,FIR-002638,primary,2022-09-14,ISSUED
ACC-03374,FIR-002639,primary,2022-10-12,ISSUED
ACC-03077,FIR-002640,primary,2022-10-24,ISSUED
ACC-03126,FIR-002641,primary,2022-11-17,NONE
ACC-04416,FIR-002642,primary,2022-11-20,EXECUTED
ACC-02336,FIR-002643,primary,2022-12-15,NONE
ACC-03930,FIR-002643,suspect,2022-12-15,EXECUTED
ACC-00346,FIR-002644,primary,2022-12-26,EXECUTED
ACC-02042,FIR-002645,primary,2023-01-16,PENDING
ACC-02473,FIR-002646,primary,2023-02-10,NONE
ACC-00302,FIR-002647,primary,2023-03-12,NONE
ACC-01043,FIR-002647,suspect,2023-03-12,NONE
ACC-02684,FIR-002647,secondary,2023-03-12,ISSUED
ACC-04232,FIR-002648,primary,2023-04-02,NONE
ACC-02330,FIR-002649,primary,2023-05-23,EXECUTED
ACC-01489,FIR-002650,primary,2023-06-25,ISSUED
ACC-03213,FIR-002650,secondary,2023-06-25,ISSUED
ACC-01573,FIR-002651,primary,2023-07-07,ISSUED
ACC-00095,FIR-002652,primary,2023-08-17,NONE
ACC-00113,FIR-002652,suspect,2023-08-17,NONE
ACC-01910,FIR-002652,secondary,2023-08-17,ISSUED
ACC-03718,FIR-002653,primary,2023-08-15,ISSUED
ACC-00082,FIR-002653,suspect,2023-08-15,ISSUED
ACC-04018,FIR-002654,primary,2023-09-04,NONE
ACC-00144,FIR-002655,primary,2023-09-20,PENDING
ACC-01063,FIR-002656,primary,2023-10-19,EXECUTED
ACC-04152,FIR-002657,primary,2023-10-19,NONE
ACC-02122,FIR-002658,primary,2023-11-20,NONE
ACC-01309,FIR-002659,primary,2023-11-30,NONE
ACC-01604,FIR-002659,suspect,2023-11-30,NONE
ACC-03752,FIR-002660,primary,2023-12-03,ISSUED
ACC-00962,FIR-002661,primary,2023-12-13,ISSUED
ACC-04316,FIR-002662,primary,2024-01-20,PENDING
ACC-02386,FIR-002662,secondary,2024-01-20,NONE
ACC-00052,FIR-002663,primary,2024-02-29,NONE
ACC-00082,FIR-002663,suspect,2024-02-29,NONE
ACC-04259,FIR-002663,secondary,2024-02-29,NONE
ACC-01789,FIR-002664,primary,2024-03-20,NONE
ACC-01043,FIR-002664,secondary,2024-03-20,NONE
ACC-02362,FIR-002665,primary,2024-04-21,ISSUED
ACC-00460,FIR-002665,suspect,2024-04-21,NONE
ACC-04443,FIR-002666,primary,2024-05-07,NONE
ACC-03487,FIR-002667,primary,2024-06-13,ISSUED
ACC-03147,FIR-002668,primary,2024-07-09,PENDING
ACC-02405,FIR-002669,primary,2024-08-01,PENDING
ACC-00606,FIR-002670,primary,2024-08-01,ISSUED
